Slant cell length,Cell thickness,Cell angle,Vertical cell length,Poisson's ratio
8,2.8,55,65,-0.00297898
8,3,55,65,0.00272509
8,3.2,55,65,0.00845719
8,3.4,55,65,0.01409752
8,2,55,70,0.06328811
8,2.2,55,70,-0.00527044
8,2.4,55,70,-0.00687548
8,2.6,55,70,-0.00480855
8,2.8,55,70,-0.00207085
8,3,55,70,0.00305905
8,3.2,55,70,0.00848561
8,3.4,55,70,0.01343897
8,2,55,75,0.06159181
8,2.2,55,75,0.01637945
8,2.4,55,75,-0.0034384
8,2.6,55,75,-0.0029562
8,2.8,55,75,-0.0008781
8,3,55,75,0.00341665
8,3.2,55,75,0.00834255
8,3.4,55,75,0.01332633
8,2,55,80,0.0592324
8,2.2,55,80,0.0412902
8,2.4,55,80,-0.00093967
8,2.6,55,80,-0.00143325
8,2.8,55,80,0.00045164
8,3,55,80,0.00392419
8,3.2,55,80,0.00810298
8,3.4,55,80,0.01279963
8,2,60,35,-0.0329714
8,2.2,60,35,-0.02723886
8,2.4,60,35,-0.02166942
8,2.6,60,35,-0.01392244
8,2.8,60,35,-0.00367234
8,3,60,35,0.00645111
8,3.2,60,35,0.01749456
8,3.4,60,35,0.02941594
8,2,60,40,-0.02483074
8,2.2,60,40,-0.02173929
8,2.4,60,40,-0.01596475
8,2.6,60,40,-0.01065266
8,2.8,60,40,-0.00308185
8,3,60,40,0.00608582
8,3.2,60,40,0.01595852
8,3.4,60,40,0.02544389
8,2,60,45,-0.01601408
8,2.2,60,45,-0.01677321
8,2.4,60,45,-0.01213358
8,2.6,60,45,-0.00722755
8,2.8,60,45,-0.00105566
8,3,60,45,0.0060772
8,3.2,60,45,0.0144682
8,3.4,60,45,0.02300639
8,2,60,50,-0.00705942
8,2.2,60,50,-0.01104413
8,2.4,60,50,-0.00987138
8,2.6,60,50,-0.0050357
8,2.8,60,50,0.00092516
8,3,60,50,0.00670515
8,3.2,60,50,0.01342408
8,3.4,60,50,0.02094974
8,2,60,55,-0.00201309
8,2.2,60,55,-0.00619276
8,2.4,60,55,-0.00711298
8,2.6,60,55,-0.00338214
8,2.8,60,55,0.00151763
8,3,60,55,0.00694032
8,3.2,60,55,0.01248168
8,3.4,60,55,0.01914201
8,2,60,60,0.00641058
8,2.2,60,60,-0.00030954
8,2.4,60,60,-0.00461866
8,2.6,60,60,-0.00198376
8,2.8,60,60,0.00293835
8,3,60,60,0.00747441
8,3.2,60,60,0.01269111
8,3.4,60,60,0.01768452
8,2,60,65,0.05012095
8,2.2,60,65,0.00214173
8,2.4,60,65,-0.00077718
8,2.6,60,65,-0.00098269
8,2.8,60,65,0.00352121
8,3,60,65,0.00755734
8,3.2,60,65,0.01202679
8,3.4,60,65,0.01672476
8,2,60,70,0.0647979
8,2.2,60,70,0.00667784
8,2.4,60,70,0.00134925
8,2.6,60,70,0.00115321
8,2.8,60,70,0.00384448
8,3,60,70,0.00723543
8,3.2,60,70,0.01169738
8,3.4,60,70,0.01591814
8,2,60,75,0.06327424
8,2.2,60,75,0.01475205
8,2.4,60,75,0.00397724
8,2.6,60,75,0.00317659
8,2.8,60,75,0.00424555
8,3,60,75,0.00768328
8,3.2,60,75,0.0115093
8,3.4,60,75,0.01550351
8,2,60,80,0.05386606
8,2.2,60,80,0.05434605
8,2.4,60,80,0.00559353
8,2.6,60,80,0.00496286
8,2.8,60,80,0.00537804
8,3,60,80,0.00785869
8,3.2,60,80,0.01116665
8,3.4,60,80,0.01463527
8,2,65,35,-0.00355656
8,2.2,65,35,-0.00274509
8,2.4,65,35,0.00118325
8,2.6,65,35,0.00662683
8,2.8,65,35,0.01302855
8,3,65,35,0.02196142
8,3.2,65,35,0.03065771
8,3.4,65,35,0.04064352
8,2,65,40,-0.00109402
8,2.2,65,40,0.0001012
8,2.4,65,40,0.00268163
8,2.6,65,40,0.00726118
8,2.8,65,40,0.012374
8,3,65,40,0.01951509
8,3.2,65,40,0.02722071
8,3.4,65,40,0.03550479
8,2,65,45,0.00361826
8,2.2,65,45,0.00118089
8,2.4,65,45,0.00410718
8,2.6,65,45,0.00764247
8,2.8,65,45,0.011929
8,3,65,45,0.01781511
8,3.2,65,45,0.02417323
8,3.4,65,45,0.03155724
8,2,65,50,0.00837613
8,2.2,65,50,0.00334012
8,2.4,65,50,0.00489199
8,2.6,65,50,0.00811439
8,2.8,65,50,0.01193269
8,3,65,50,0.01664764
8,3.2,65,50,0.02206572
8,3.4,65,50,0.0286226
8,2,65,55,0.0114459
8,2.2,65,55,0.00577832
8,2.4,65,55,0.0057168
8,2.6,65,55,0.0078644
8,2.8,65,55,0.01180683
8,3,65,55,0.01581487
8,3.2,65,55,0.020192
8,3.4,65,55,0.02589122
8,2,65,60,0.01302068
8,2.2,65,60,0.00994969
8,2.4,65,60,0.00631633
8,2.6,65,60,0.00849208
8,2.8,65,60,0.01154819
8,3,65,60,0.01509234
8,3.2,65,60,0.01887818
8,3.4,65,60,0.02386453
8,2,65,65,0.03909146
8,2.2,65,65,0.01099896
8,2.4,65,65,0.00840264
8,2.6,65,65,0.00862084
8,2.8,65,65,0.01145187
8,3,65,65,0.01447065
8,3.2,65,65,0.01804148
8,3.4,65,65,0.02229362
8,2,65,70,0.06188154
8,2.2,65,70,0.01174888
8,2.4,65,70,0.00948234
8,2.6,65,70,0.00871241
8,2.8,65,70,0.01093061
8,3,65,70,0.01389734
8,3.2,65,70,0.01733538
8,3.4,65,70,0.02096952
8,2,65,75,0.05718956
8,2.2,65,75,0.02203606
8,2.4,65,75,0.0109919
8,2.6,65,75,0.00995091
8,2.8,65,75,0.01068709
8,3,65,75,0.0134861
8,3.2,65,75,0.01648786
8,3.4,65,75,0.01988162
8,2,65,80,0.05024043
8,2.2,65,80,0.04704333
8,2.4,65,80,0.01205588
8,2.6,65,80,0.01043965
8,2.8,65,80,0.01084248
8,3,65,80,0.01304064
8,3.2,65,80,0.01567921
8,3.4,65,80,0.01890946
10,2,30,40,-0.10477869
10,2.2,30,40,-0.08799213
10,2.4,30,40,-0.06875698
10,2.6,30,40,-0.04691396
10,2.8,30,40,-0.02433907
10,3,30,40,-0.00172963
10,3.2,30,40,0.02073149
10,3.4,30,40,0.04420267
10,2,30,45,-0.08869784
10,2.2,30,45,-0.07408639
10,2.4,30,45,-0.05708712
10,2.6,30,45,-0.03903438
10,2.8,30,45,-0.0199724
10,3,30,45,-0.00101682
10,3.2,30,45,0.01782618
10,3.4,30,45,0.03733283
10,2,30,50,-0.07663713
10,2.2,30,50,-0.06322508
10,2.4,30,50,-0.04838618
10,2.6,30,50,-0.0330601
10,2.8,30,50,-0.0165816
10,3,30,50,-0.00021499
10,3.2,30,50,0.01624928
10,3.4,30,50,0.03285458
10,2,30,55,-0.06743744
10,2.2,30,55,-0.05511974
10,2.4,30,55,-0.04228839
10,2.6,30,55,-0.02785824
10,2.8,30,55,-0.01368943
10,3,30,55,0.00030169
10,3.2,30,55,0.01435524
10,3.4,30,55,0.02873038
10,2,30,60,-0.05966557
10,2.2,30,60,-0.04911009
10,2.4,30,60,-0.03701004
10,2.6,30,60,-0.02417117
10,2.8,30,60,-0.01162286
10,3,30,60,0.00097549
10,3.2,30,60,0.01315165
10,3.4,30,60,0.02600349
10,2,30,65,-0.05345491
10,2.2,30,65,-0.04357404
10,2.4,30,65,-0.03278187
10,2.6,30,65,-0.02097766
10,2.8,30,65,-0.00949009
10,3,30,65,0.00141014
10,3.2,30,65,0.01243395
10,3.4,30,65,0.02357143
10,2,30,70,-0.04739068
10,2.2,30,70,-0.03902832
10,2.4,30,70,-0.02920921
10,2.6,30,70,-0.01848362
10,2.8,30,70,-0.00812798
10,3,30,70,0.00196016
10,3.2,30,70,0.01156065
10,3.4,30,70,0.02165628
10,2,30,75,-0.04193124
10,2.2,30,75,-0.0344882
10,2.4,30,75,-0.02581107
10,2.6,30,75,-0.01664727
10,2.8,30,75,-0.00697135
10,3,30,75,0.00217576
10,3.2,30,75,0.01123056
10,3.4,30,75,0.02009703
10,2,30,80,-0.03710276
10,2.2,30,80,-0.03010619
10,2.4,30,80,-0.02284623
10,2.6,30,80,-0.01461431
10,2.8,30,80,-0.00596302
10,3,30,80,0.00255834
10,3.2,30,80,0.01072865
10,3.4,30,80,0.0186578
10,2,35,40,-0.13888619
10,2.2,35,40,-0.12256138
10,2.4,35,40,-0.1047494
10,2.6,35,40,-0.08581195
10,2.8,35,40,-0.06493967
10,3,35,40,-0.04422795
10,3.2,35,40,-0.02284476
10,3.4,35,40,-0.00201892
10,2,35,45,-0.11859669
10,2.2,35,45,-0.10377763
10,2.4,35,45,-0.08867387
10,2.6,35,45,-0.07176352
10,2.8,35,45,-0.05433041
10,3,35,45,-0.03666672
10,3.2,35,45,-0.0188206
10,3.4,35,45,-0.00126868
10,2,35,50,-0.10309732
10,2.2,35,50,-0.09001302
10,2.4,35,50,-0.07622282
10,2.6,35,50,-0.06144986
10,2.8,35,50,-0.04616577
10,3,35,50,-0.0310208
10,3.2,35,50,-0.01562573
10,3.4,35,50,-0.00036599
10,2,35,55,-0.09077588
10,2.2,35,55,-0.07887175
10,2.4,35,55,-0.06682981
10,2.6,35,55,-0.05351228
10,2.8,35,55,-0.03995381
10,3,35,55,-0.02655348
10,3.2,35,55,-0.01357841
10,3.4,35,55,0.00000948
10,2,35,60,-0.08110513
10,2.2,35,60,-0.07047988
10,2.4,35,60,-0.05916977
10,2.6,35,60,-0.04707585
10,2.8,35,60,-0.03476421
10,3,35,60,-0.02285605
10,3.2,35,60,-0.01097403
10,3.4,35,60,0.00076566
10,2,35,65,-0.07283255
10,2.2,35,65,-0.06322031
10,2.4,35,65,-0.05289148
10,2.6,35,65,-0.04205121
10,2.8,35,65,-0.03073044
10,3,35,65,-0.01960065
10,3.2,35,65,-0.00931423
10,3.4,35,65,0.00122194
10,2,35,70,-0.06503674
10,2.2,35,70,-0.05684874
10,2.4,35,70,-0.04755242
10,2.6,35,70,-0.03755398
10,2.8,35,70,-0.02737405
10,3,35,70,-0.01749033
10,3.2,35,70,-0.00781671
10,3.4,35,70,0.00151029
10,2,35,75,-0.05793981
10,2.2,35,75,-0.05075154
10,2.4,35,75,-0.0430258
10,2.6,35,75,-0.03398282
10,2.8,35,75,-0.0245128
10,3,35,75,-0.01535304
10,3.2,35,75,-0.00661039
10,3.4,35,75,0.00206071
10,2,35,80,-0.05121386
10,2.2,35,80,-0.04500006
10,2.4,35,80,-0.03828557
10,2.6,35,80,-0.03051106
10,2.8,35,80,-0.02214278
10,3,35,80,-0.01367362
10,3.2,35,80,-0.00552034
10,3.4,35,80,0.00230822
10,2,40,40,-0.17052711
10,2.2,40,40,-0.15254761
10,2.4,40,40,-0.13418294
10,2.6,40,40,-0.11455408
10,2.8,40,40,-0.09469061
10,3,40,40,-0.07505033
10,3.2,40,40,-0.05476971
10,3.4,40,40,-0.03511352
10,2,40,45,-0.1461304
10,2.2,40,45,-0.13003354
10,2.4,40,45,-0.11364666
10,2.6,40,45,-0.09708183
10,2.8,40,45,-0.07994007
10,3,40,45,-0.06316926
10,3.2,40,45,-0.04608777
10,3.4,40,45,-0.02928699
10,2,40,50,-0.12768816
10,2.2,40,50,-0.11294594
10,2.4,40,50,-0.09862149
10,2.6,40,50,-0.08352626
10,2.8,40,50,-0.06870742
10,3,40,50,-0.05425276
10,3.2,40,50,-0.03947384
10,3.4,40,50,-0.0250204
10,2,40,55,-0.11309208
10,2.2,40,55,-0.10042342
10,2.4,40,55,-0.08670387
10,2.6,40,55,-0.07333654
10,2.8,40,55,-0.05994333
10,3,40,55,-0.04677951
10,3.2,40,55,-0.03394325
10,3.4,40,55,-0.02145089
10,2,40,60,-0.10122902
10,2.2,40,60,-0.08962602
10,2.4,40,60,-0.07742555
10,2.6,40,60,-0.06493791
10,2.8,40,60,-0.05296886
10,3,40,60,-0.04094408
10,3.2,40,60,-0.0293858
10,3.4,40,60,-0.01862972
10,2,40,65,-0.09039213
10,2.2,40,65,-0.08032474
10,2.4,40,65,-0.06945237
10,2.6,40,65,-0.0582263
10,2.8,40,65,-0.04691926
10,3,40,65,-0.03639506
10,3.2,40,65,-0.02601618
10,3.4,40,65,-0.01578272
10,2,40,70,-0.08034917
10,2.2,40,70,-0.0718471
10,2.4,40,70,-0.06275294
10,2.6,40,70,-0.05262532
10,2.8,40,70,-0.04236608
10,3,40,70,-0.03249639
10,3.2,40,70,-0.02284093
10,3.4,40,70,-0.01375392
10,2,40,75,-0.07124243
10,2.2,40,75,-0.06396488
10,2.4,40,75,-0.05648133
10,2.6,40,75,-0.04754836
10,2.8,40,75,-0.03833223
10,3,40,75,-0.02929575
10,3.2,40,75,-0.02046644
10,3.4,40,75,-0.01207349
10,2,40,80,-0.0634568
10,2.2,40,80,-0.05687281
10,2.4,40,80,-0.05016015
10,2.6,40,80,-0.04295399
10,2.8,40,80,-0.03468892
10,3,40,80,-0.02634416
10,3.2,40,80,-0.01828799
10,3.4,40,80,-0.0106024
10,2,45,40,-0.19471717
10,2.2,45,40,-0.17368074
10,2.4,45,40,-0.15339965
10,2.6,45,40,-0.13398697
10,2.8,45,40,-0.11461403
10,3,45,40,-0.09488296
10,3.2,45,40,-0.07611161
10,3.4,45,40,-0.05694571
10,2,45,45,-0.1677359
10,2.2,45,45,-0.14805835
10,2.4,45,45,-0.1309777
10,2.6,45,45,-0.1139463
10,2.8,45,45,-0.09687574
10,3,45,45,-0.08031319
10,3.2,45,45,-0.06428972
10,3.4,45,45,-0.04848842
10,2,45,50,-0.14710266
10,2.2,45,50,-0.13046516
10,2.4,45,50,-0.11412
10,2.6,45,50,-0.09869491
10,2.8,45,50,-0.08352269
10,3,45,50,-0.06944105
10,3.2,45,50,-0.05520228
10,3.4,45,50,-0.04137723
10,2,45,55,-0.13026094
10,2.2,45,55,-0.11559655
10,2.4,45,55,-0.10075391
10,2.6,45,55,-0.08676725
10,2.8,45,55,-0.07325812
10,3,45,55,-0.06078672
10,3.2,45,55,-0.04825164
10,3.4,45,55,-0.03588929
10,2,45,60,-0.11604745
10,2.2,45,60,-0.10315602
10,2.4,45,60,-0.08982046
10,2.6,45,60,-0.07724573
10,2.8,45,60,-0.0650109
10,3,45,60,-0.05309892
10,3.2,45,60,-0.04213847
10,3.4,45,60,-0.03133701
10,2,45,65,-0.10248192
10,2.2,45,65,-0.09237842
10,2.4,45,65,-0.08076704
10,2.6,45,65,-0.06931221
10,2.8,45,65,-0.05810298
10,3,45,65,-0.0473771
10,3.2,45,65,-0.03736271
10,3.4,45,65,-0.02767928
10,2,45,70,-0.08914041
10,2.2,45,70,-0.08058379
10,2.4,45,70,-0.07277243
10,2.6,45,70,-0.06269443
10,2.8,45,70,-0.05240194
10,3,45,70,-0.04251218
10,3.2,45,70,-0.033313
10,3.4,45,70,-0.02433228
10,2,45,75,-0.07854003
10,2.2,45,75,-0.07179756
10,2.4,45,75,-0.0647506
10,2.6,45,75,-0.05653269
10,2.8,45,75,-0.04740079
10,3,45,75,-0.03849436
10,3.2,45,75,-0.02989638
10,3.4,45,75,-0.02165567
10,2,45,80,-0.07021844
10,2.2,45,80,-0.06327139
10,2.4,45,80,-0.05719651
10,2.6,45,80,-0.05046507
10,2.8,45,80,-0.0430649
10,3,45,80,-0.03514629
10,3.2,45,80,-0.02717951
10,3.4,45,80,-0.0194145
10,2,50,40,-0.20046541
10,2.2,50,40,-0.17765183
10,2.4,50,40,-0.15769093
10,2.6,50,40,-0.13815064
10,2.8,50,40,-0.12022863
10,3,50,40,-0.10213778
10,3.2,50,40,-0.08442128
10,3.4,50,40,-0.06677887
10,2,50,45,-0.17333668
10,2.2,50,45,-0.15322082
10,2.4,50,45,-0.13458269
10,2.6,50,45,-0.11781617
10,2.8,50,45,-0.10211361
10,3,50,45,-0.08668998
10,3.2,50,45,-0.07197507
10,3.4,50,45,-0.0568831
10,2,50,50,-0.1520745
10,2.2,50,50,-0.13430927
10,2.4,50,50,-0.11787468
10,2.6,50,50,-0.10242517
10,2.8,50,50,-0.08792097
10,3,50,50,-0.0746515
10,3.2,50,50,-0.06185215
10,3.4,50,50,-0.04908672
10,2,50,55,-0.13375907
10,2.2,50,55,-0.11902919
10,2.4,50,55,-0.10419941
10,2.6,50,55,-0.09024984
10,2.8,50,55,-0.07745205
10,3,50,55,-0.0652041
10,3.2,50,55,-0.05405819
10,3.4,50,55,-0.04280113
10,2,50,60,-0.11574103
10,2.2,50,60,-0.10508855
10,2.4,50,60,-0.09294146
10,2.6,50,60,-0.08047014
10,2.8,50,60,-0.06869964
10,3,50,60,-0.05768081
10,3.2,50,60,-0.04746908
10,3.4,50,60,-0.03751578
10,2,50,65,-0.09859446
10,2.2,50,65,-0.09170454
10,2.4,50,65,-0.08306039
10,2.6,50,65,-0.07218503
10,2.8,50,65,-0.06166562
10,3,50,65,-0.05138203
10,3.2,50,65,-0.04205994
10,3.4,50,65,-0.03300988
10,2,50,70,-0.08540689
10,2.2,50,70,-0.07914337
10,2.4,50,70,-0.07327347
10,2.6,50,70,-0.06478384
10,2.8,50,70,-0.05545464
10,3,50,70,-0.0463226
10,3.2,50,70,-0.03754728
10,3.4,50,70,-0.02911281
10,2,50,75,-0.07613527
10,2.2,50,75,-0.06878858
10,2.4,50,75,-0.06351275
10,2.6,50,75,-0.05756411
10,2.8,50,75,-0.0500483
10,3,50,75,-0.0418595
10,3.2,50,75,-0.03392419
10,3.4,50,75,-0.02613958
10,2,50,80,-0.06729421
10,2.2,50,80,-0.06060972
10,2.4,50,80,-0.05524693
10,2.6,50,80,-0.05074347
10,2.8,50,80,-0.04491274
10,3,50,80,-0.03797601
10,3.2,50,80,-0.03072756
10,3.4,50,80,-0.02355201
10,2,55,40,-0.17031007
10,2.2,55,40,-0.1530085
10,2.4,55,40,-0.13691792
10,2.6,55,40,-0.12264753
10,2.8,55,40,-0.10802288
10,3,55,40,-0.09326364
10,3.2,55,40,-0.0788255
10,3.4,55,40,-0.06368381
10,2,55,45,-0.14730621
10,2.2,55,45,-0.13192655
10,2.4,55,45,-0.11825127
10,2.6,55,45,-0.10438203
10,2.8,55,45,-0.09173626
10,3,55,45,-0.07886269
10,3.2,55,45,-0.06624446
10,3.4,55,45,-0.05404916
10,2,55,50,-0.12724841
10,2.2,55,50,-0.11558503
10,2.4,55,50,-0.10300704
10,2.6,55,50,-0.09091105
10,2.8,55,50,-0.0792775
10,3,55,50,-0.06828874
10,3.2,55,50,-0.05763276
10,3.4,55,50,-0.04664512
10,2,55,55,-0.10716709
10,2.2,55,55,-0.10078401
10,2.4,55,55,-0.09108239
10,2.6,55,55,-0.080222
10,2.8,55,55,-0.06941898
10,3,55,55,-0.05937786
10,3.2,55,55,-0.05000964
10,3.4,55,55,-0.0405255
10,2,55,60,-0.08792175
10,2.2,55,60,-0.08603133
10,2.4,55,60,-0.08046904
10,2.6,55,60,-0.07121065
10,2.8,55,60,-0.06185612
10,3,55,60,-0.05228297
10,3.2,55,60,-0.04365855
10,3.4,55,60,-0.03528911
10,2,55,65,-0.07426025
10,2.2,55,65,-0.07215776
10,2.4,55,65,-0.06983454
10,2.6,55,65,-0.06351887
10,2.8,55,65,-0.05531182
10,3,55,65,-0.04671186
10,3.2,55,65,-0.03886919
10,3.4,55,65,-0.03093661
10,2,55,70,-0.06415578
10,2.2,55,70,-0.06048301
10,2.4,55,70,-0.05931376
10,2.6,55,70,-0.05619732
10,2.8,55,70,-0.0494188
10,3,55,70,-0.04169359
10,3.2,55,70,-0.03474216
10,3.4,55,70,-0.02750776
10,2,55,75,-0.04963702
10,2.2,55,75,-0.0524917
10,2.4,55,75,-0.04969091
10,2.6,55,75,-0.04842395
10,2.8,55,75,-0.04412879
10,3,55,75,-0.03802749
10,3.2,55,75,-0.03093312
10,3.4,55,75,-0.02450239
10,2,55,80,0.05401261
10,2.2,55,80,-0.04548303
10,2.4,55,80,-0.04297601
10,2.6,55,80,-0.04145027
10,2.8,55,80,-0.03872734
10,3,55,80,-0.0341201
10,3.2,55,80,-0.02828904
10,3.4,55,80,-0.02205304
10,2,60,40,-0.11054929
10,2.2,60,40,-0.1042335
10,2.4,60,40,-0.09669012
10,2.6,60,40,-0.08801854
10,2.8,60,40,-0.07928025
10,3,60,40,-0.06915651
10,3.2,60,40,-0.05798219
10,3.4,60,40,-0.04647639
10,2,60,45,-0.09433331
10,2.2,60,45,-0.08907773
10,2.4,60,45,-0.08256697
10,2.6,60,45,-0.07505721
10,2.8,60,45,-0.06700576
10,3,60,45,-0.05870892
10,3.2,60,45,-0.04945743
10,3.4,60,45,-0.03918522
10,2,60,50,-0.07666498
10,2.2,60,50,-0.07695516
10,2.4,60,50,-0.07145453
10,2.6,60,50,-0.06461014
10,2.8,60,50,-0.05726225
10,3,60,50,-0.0497903
10,3.2,60,50,-0.04214428
10,3.4,60,50,-0.03358388
10,2,60,55,-0.05796361
10,2.2,60,55,-0.06511432
10,2.4,60,55,-0.06245735
10,2.6,60,55,-0.05677281
10,2.8,60,55,-0.05019129
10,3,60,55,-0.04332565
10,3.2,60,55,-0.03627534
10,3.4,60,55,-0.02912827
10,2,60,60,-0.04580643
10,2.2,60,60,-0.05162434
10,2.4,60,60,-0.05419816
10,2.6,60,60,-0.04957627
10,2.8,60,60,-0.04389361
10,3,60,60,-0.0379151
10,3.2,60,60,-0.03136108
10,3.4,60,60,-0.024987
10,2,60,65,-0.03725665
10,2.2,60,65,-0.04019306
10,2.4,60,65,-0.04405408
10,2.6,60,65,-0.04355565
10,2.8,60,65,-0.03885917
10,3,60,65,-0.03339833
10,3.2,60,65,-0.02758593
10,3.4,60,65,-0.02176863
10,2,60,70,-0.01549533
10,2.2,60,70,-0.03293967
10,2.4,60,70,-0.03539959
10,2.6,60,70,-0.03679467
10,2.8,60,70,-0.03460089
10,3,60,70,-0.02979188
10,3.2,60,70,-0.02440477
10,3.4,60,70,-0.01897507
10,2,60,75,0.05497058
10,2.2,60,75,-0.02653244
10,2.4,60,75,-0.02835562
10,2.6,60,75,-0.03039988
10,2.8,60,75,-0.03008574
10,3,60,75,-0.02638182
10,3.2,60,75,-0.02165443
10,3.4,60,75,-0.01657378
10,2,60,80,0.10024487
10,2.2,60,80,-0.00890821
10,2.4,60,80,-0.02319294
10,2.6,60,80,-0.02428617
10,2.8,60,80,-0.02533649
10,3,60,80,-0.02347042
10,3.2,60,80,-0.01926398
10,3.4,60,80,-0.01473142
10,2,65,40,-0.05212606
10,2.2,65,40,-0.05224267
10,2.4,65,40,-0.05034501
10,2.6,65,40,-0.04680569
10,2.8,65,40,-0.04218096
10,3,65,40,-0.03609592
10,3.2,65,40,-0.02855631
10,3.4,65,40,-0.01995594
10,2,65,45,-0.0426854
10,2.2,65,45,-0.04348688
10,2.4,65,45,-0.04157893
10,2.6,65,45,-0.03883909
10,2.8,65,45,-0.03492178
10,3,65,45,-0.03014329
10,3.2,65,45,-0.02390351
10,3.4,65,45,-0.01671485
10,2,65,50,-0.03011729
10,2.2,65,50,-0.0365059
10,2.4,65,50,-0.03531344
10,2.6,65,50,-0.03280386
10,2.8,65,50,-0.02930951
10,3,65,50,-0.02507683
10,3.2,65,50,-0.01987845
10,3.4,65,50,-0.01382416
10,2,65,55,-0.01831922
10,2.2,65,55,-0.02799138
10,2.4,65,55,-0.02996366
10,2.6,65,55,-0.02796588
10,2.8,65,55,-0.02461816
10,3,65,55,-0.02102246
10,3.2,65,55,-0.01646104
10,3.4,65,55,-0.01119269
10,2,65,60,-0.01194904
10,2.2,65,60,-0.01892129
10,2.4,65,60,-0.02422711
10,2.6,65,60,-0.0239935
10,2.8,65,60,-0.02131823
10,3,65,60,-0.01777374
10,3.2,65,60,-0.01385118
10,3.4,65,60,-0.00932344
10,2,65,65,-0.00457649
10,2.2,65,65,-0.01204046
10,2.4,65,65,-0.01787118
10,2.6,65,65,-0.02030132
10,2.8,65,65,-0.01833489
10,3,65,65,-0.01510429
10,3.2,65,65,-0.01139173
10,3.4,65,65,-0.00727501
10,2,65,70,0.0653553
10,2.2,65,70,-0.00738683
10,2.4,65,70,-0.01186629
10,2.6,65,70,-0.0158069
10,2.8,65,70,-0.01564471
10,3,65,70,-0.0129122
10,3.2,65,70,-0.00961368
10,3.4,65,70,-0.00570249
10,2,65,75,0.09445933
10,2.2,65,75,-0.00055474
10,2.4,65,75,-0.0072715
10,2.6,65,75,-0.01134208
10,2.8,65,75,-0.01288167
10,3,65,75,-0.01108383
10,3.2,65,75,-0.00805597
10,3.4,65,75,-0.00463307
10,2,65,80,0.093855
10,2.2,65,80,0.02897958
10,2.4,65,80,-0.0046317
10,2.6,65,80,-0.0072167
10,2.8,65,80,-0.00945862
10,3,65,80,-0.0093565
10,3.2,65,80,-0.00669251
10,3.4,65,80,-0.00338211
12,2,30,45,-0.13118682
12,2.2,30,45,-0.12604583
12,2.4,30,45,-0.11773256
12,2.6,30,45,-0.10583583
12,2.8,30,45,-0.09029017
12,3,30,45,-0.07296166
12,3.2,30,45,-0.05288558
12,3.4,30,45,-0.03204831
12,2,30,50,-0.11331204
12,2.2,30,50,-0.10868952
12,2.4,30,50,-0.10102416
12,2.6,30,50,-0.09085619
12,2.8,30,50,-0.07719503
12,3,30,50,-0.06218512
12,3.2,30,50,-0.04494438
12,3.4,30,50,-0.0271111
12,2,30,55,-0.09976013
12,2.2,30,55,-0.09545347
12,2.4,30,55,-0.08839178
12,2.6,30,55,-0.07941271
12,2.8,30,55,-0.06738145
12,3,30,55,-0.05380337
12,3.2,30,55,-0.03888275
12,3.4,30,55,-0.02319346
12,2,30,60,-0.08905235
12,2.2,30,60,-0.08493333
12,2.4,30,60,-0.07853111
12,2.6,30,60,-0.0701761
12,2.8,30,60,-0.05931977
12,3,30,60,-0.0472507
12,3.2,30,60,-0.03400196
12,3.4,30,60,-0.019813
12,2,30,65,-0.08052886
12,2.2,30,65,-0.07667261
12,2.4,30,65,-0.07074692
12,2.6,30,65,-0.06269213
12,2.8,30,65,-0.05277576
12,3,30,65,-0.04179184
12,3.2,30,65,-0.02987522
12,3.4,30,65,-0.01753412
12,2,30,70,-0.0733427
12,2.2,30,70,-0.06956383
12,2.4,30,70,-0.06411593
12,2.6,30,70,-0.05669507
12,2.8,30,70,-0.04764652
12,3,30,70,-0.03748488
12,3.2,30,70,-0.02664585
12,3.4,30,70,-0.01532201
12,2,30,75,-0.06721671
12,2.2,30,75,-0.06378457
12,2.4,30,75,-0.0585322
12,2.6,30,75,-0.05167624
12,2.8,30,75,-0.04305168
12,3,30,75,-0.03385425
12,3.2,30,75,-0.02358958
12,3.4,30,75,-0.01344887
12,2,30,80,-0.06204012
12,2.2,30,80,-0.05859223
12,2.4,30,80,-0.05370123
12,2.6,30,80,-0.04738635
12,2.8,30,80,-0.03941129
12,3,30,80,-0.03063837
12,3.2,30,80,-0.02131973
12,3.4,30,80,-0.01196203
12,2,35,45,-0.1677498
12,2.2,35,45,-0.16213099
12,2.4,35,45,-0.15389852
12,2.6,35,45,-0.14291588
12,2.8,35,45,-0.12933347
12,3,35,45,-0.11380962
12,3.2,35,45,-0.09713178
12,3.4,35,45,-0.07874263
12,2,35,50,-0.14531619
12,2.2,35,50,-0.14004829
12,2.4,35,50,-0.13261823
12,2.6,35,50,-0.12308646
12,2.8,35,50,-0.1114393
12,3,35,50,-0.09796411
12,3.2,35,50,-0.08364129
12,3.4,35,50,-0.06760902
12,2,35,55,-0.12828088
12,2.2,35,55,-0.12345534
12,2.4,35,55,-0.11681573
12,2.6,35,55,-0.10792358
12,2.8,35,55,-0.09745299
12,3,35,55,-0.08561495
12,3.2,35,55,-0.07262641
12,3.4,35,55,-0.05889628
12,2,35,60,-0.11502501
12,2.2,35,60,-0.11042905
12,2.4,35,60,-0.10413442
12,2.6,35,60,-0.09608385
12,2.8,35,60,-0.08655199
12,3,35,60,-0.07576972
